"A0002500","H0001700","H0002500","H0013700","H0014800","R0000100","R0000600","R0006500","R0006700","R0007900","R0008100","R0188000","R0214700","R0214800","R0217900","R0217910","R0223100","R0223500","R0402800","R0612100","R0828400","R1075700","R1451400","R1798600","R2160200","R2369100","R2500000","R2900000","R3100000","R3500000","R3700000","R4100300","R4500300","R5200300","R5800200","R6530300","R7090700","R7800600","T0001000","T1200800","T2260700","T3195700","T3966800","T3967300","T3977400","T3987600","T4112300","T4112500","T4113000"
445,-4,-4,-4,-4,8882,17,9,-4,7,-4,-4,1,1,10000,1,-4,-4,-4,-4,2,1,17,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,10272,1,12
445,1,-4,-4,-4,8883,21,4,-4,2,-4,-4,1,2,9093,1,-4,-4,-4,11,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,24000,24000,0,17
445,1,-4,-4,-4,8884,22,3,1,3,-4,-4,1,1,9093,1,-4,-4,-4,-5,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8885,16,4,-4,3,-4,-4,1,2,9093,1,-4,-4,-4,-4,-4,-4,-4,19,19,19,11,11,11,11,11,11,11,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,1,-4,-4,8886,21,3,-4,5,-4,-4,1,1,28201,0,-4,-4,-4,-4,-4,17,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,22000,18000,40000,0,12
445,1,1,-4,-4,8887,20,2,-4,5,-4,-4,1,1,28201,0,-4,-4,-4,-4,-4,17,-4,-5,-5,-5,-5,11,11,11,11,11,11,-5,6,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8888,22,5,-4,-2,1,-4,1,2,6000,0,-4,1,-4,-4,-4,-4,11,11,11,11,11,11,19,19,11,11,-5,11,11,11,11,11,11,11,11,11,-4,-4,19000,-4,19000,0,12
445,-4,-4,3,-4,8889,18,11,-4,12,-4,-4,1,2,22856,0,1,1,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,22000,0,77000,0,12
445,-4,-4,3,-4,8890,17,11,-4,12,-4,-4,1,2,22856,0,-4,-4,-4,-4,11,11,11,11,11,11,16,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,3,-4,27000,62000,89000,0,14
445,-4,-4,-4,-4,8891,15,11,-4,12,-4,-4,1,1,22856,0,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,2,3,-4,-4,8892,18,6,-4,9,-4,-4,1,1,10000,0,-4,-4,-4,-4,5,5,-4,19,5,5,11,11,-5,-5,11,11,6,6,-5,11,5,-5,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-2,3,-4,-4,8893,16,-2,-4,9,-4,-4,1,1,10560,0,1,-4,-4,-4,-4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,11,-4,-4,51000,0,60456,0,12
445,2,-2,-4,-4,8894,14,-3,-4,3,-4,-4,1,1,10560,0,1,-4,-4,-4,-4,11,1,1,19,19,11,-5,-5,11,11,11,11,5,5,16,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,-4,8895,19,-2,1,8,1,-4,1,2,2416,1,1,1,-4,-4,-4,-4,-4,19,11,11,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,11,-4,-4,0,-4,0,1,12
445,-4,-4,-4,-4,8896,20,12,-4,3,-4,-4,1,2,15051,1,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,52000,-4,52000,0,16
445,-4,-4,-4,-4,8897,18,12,-4,-2,-4,-4,1,1,15051,1,-4,-4,-4,1,13,11,11,11,11,11,13,13,11,11,12,12,12,1,11,11,11,11,11,11,11,11,-4,-4,65000,0,137800,0,13
445,-4,-4,-4,-4,8898,17,12,-4,-2,-4,-4,1,1,15051,1,-4,-4,-4,-4,-4,-4,-4,19,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-2,-4,-4,-4,8899,15,12,-4,12,-4,-4,1,2,13000,0,-4,-4,-4,-4,-4,-4,-4,11,11,19,19,19,19,19,11,19,-5,5,11,19,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,1,-4,8900,16,8,-4,2,-4,-4,1,2,4800,1,-4,-4,-4,-4,11,11,17,12,12,13,12,12,11,11,11,11,11,11,12,11,11,11,11,11,11,11,1,-4,18000,50000,87200,0,13
445,-4,-4,-4,-4,8901,14,-2,-4,-2,-4,-4,1,1,4800,1,-4,-4,-4,-4,-4,-4,-4,18,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-2,11,-4,-4,0,-4,0,1,12
445,-4,-4,-4,-4,8902,19,8,-4,2,-4,1,1,2,4800,1,-4,-4,-4,3,11,11,11,11,11,11,11,11,11,3,11,11,11,-5,-5,-5,-5,-5,11,11,11,11,-4,-4,120000,120000,240000,0,18
445,3,-4,-4,3,8903,18,6,-4,13,-4,-4,1,1,-1,-3,-4,-4,-4,11,-4,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,14000,9680,87592,0,13
445,-4,-4,-4,-4,8904,15,-3,1,12,-4,-4,1,2,25700,0,-4,-4,-4,-4,-4,-4,-4,19,18,19,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,4,-4,-4,-4,8905,16,8,-4,16,-4,-4,1,2,17920,0,-4,-4,-4,-4,-4,-4,17,19,19,11,11,11,11,11,11,11,11,11,11,11,19,11,11,11,11,11,-4,-4,34000,-2,-2,-3,16
445,-4,-4,-4,-4,8906,18,8,-4,14,-4,-3,1,1,13000,0,-4,-4,-4,3,11,11,11,11,11,11,11,-3,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8907,17,8,-4,-4,-4,-4,1,1,23000,0,-4,1,-4,-4,-4,-4,11,19,19,11,11,19,19,11,19,19,11,11,11,11,11,11,11,11,11,11,-4,-4,24000,24000,-2,-3,12
445,-4,-4,-4,-4,8908,19,9,-4,12,1,-4,1,1,23000,0,-4,0,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,11,11,11,11,11,-4,-4,21000,-4,-2,-3,12
445,-4,-4,-4,-4,8909,16,8,-4,-3,1,-4,1,2,23000,0,-4,1,-4,-4,11,11,-4,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,28000,30000,58000,0,13
445,-4,-4,-4,-4,8910,15,8,-4,18,1,-4,1,2,13337,0,-4,1,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,11,11,-4,-4,5000,-4,12596,1,13
445,-4,-4,-4,-4,8911,20,6,-4,14,-4,-4,1,1,6000,1,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,20800,-4,-2,-3,12
445,1,-4,-4,-4,8912,19,10,-4,11,-4,-4,1,2,6579,1,-4,-4,-4,11,11,11,11,12,13,13,13,13,12,12,12,11,11,11,11,11,11,11,11,11,11,11,-4,-4,30000,60000,109470,0,13
445,1,-4,-4,-4,8913,17,11,-4,12,-4,-4,1,2,6579,1,-4,-4,-4,-4,-4,11,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,-4,8914,15,11,-4,12,-4,-4,1,1,6579,1,-4,-4,-4,-4,-4,1,2,1,-5,11,-5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,41000,-4,41000,0,12
445,-4,-4,6,-4,8915,17,9,-4,-2,1,-4,1,1,1966,1,-4,0,-4,-4,-4,17,-4,19,19,19,19,11,19,11,19,19,19,19,19,11,19,11,11,11,11,19,6,-4,30000,-4,-2,-3,14
445,-4,-4,-4,-4,8916,21,8,-4,12,-4,-4,1,2,25000,0,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,40000,-4,40000,0,12
445,-4,-4,3,-4,8917,19,12,-4,9,-4,-4,1,1,-3,-3,1,1,11,11,11,11,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,-4,-4,118000,0,118000,0,12
445,-4,-4,-4,-4,8918,16,12,-4,8,-4,-4,1,2,20000,0,-4,-4,-4,-4,-4,11,-4,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,19,-4,-4,0,-4,30516,0,14
445,1,-4,-4,-4,8919,20,4,-4,13,1,-4,1,2,12646,0,-4,1,-4,-4,-4,11,11,19,11,11,11,19,11,11,11,19,6,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,-4,8920,14,8,-4,-3,-3,-4,1,2,8761,0,-4,1,-4,-4,-4,-4,-4,19,19,19,11,19,19,11,11,11,11,11,11,11,11,11,19,11,11,11,-4,-4,-2,-2,-2,-3,12
445,-4,-4,-4,-4,8921,19,16,-4,18,1,-4,3,2,14000,0,-4,1,-4,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8922,20,12,1,12,1,-4,1,1,15000,0,1,1,-4,-5,-5,-5,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8923,15,12,-4,12,-4,-4,1,1,8160,1,-4,-4,-4,1,1,1,-4,11,19,6,11,11,13,13,-5,11,11,11,11,11,-5,11,11,11,11,13,-4,-4,0,-4,0,1,12
445,-4,-4,-4,-4,8924,14,7,1,-4,-4,-4,1,1,1344,1,1,-2,-4,-4,-4,-4,11,11,11,11,11,11,11,11,19,19,11,11,11,11,19,11,11,11,11,11,-4,-4,32000,-4,37000,0,11
445,-2,1,-4,-4,8925,16,11,-4,-2,1,-4,1,2,2392,1,-4,1,-4,-5,-5,-5,11,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,12000,-4,17736,0,12
445,3,-4,-4,-4,8926,16,8,-4,8,-4,-4,1,2,18600,0,-4,-4,-4,11,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,11,11,11,11,11,-4,-4,16000,82000,98000,0,12
445,-4,-4,-4,-4,8927,19,9,-4,14,-4,-4,1,2,23000,0,-4,-4,-4,-4,11,17,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,12000,72000,84000,0,13
445,-4,-4,-4,-4,8928,15,14,-4,8,-4,-4,1,2,-2,-3,-4,-4,-4,-4,3,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,2,1,-4,-4,8929,17,9,-4,-2,-2,-4,1,1,-2,-3,-4,1,-4,-4,-4,11,17,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,34000,-2,-2,-3,12
445,-4,-4,-4,-4,8930,18,12,-4,12,-4,1,1,1,18000,0,1,1,11,11,11,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,-4,-4,71800,-4,71800,0,13
445,-4,-4,-4,-4,8931,16,12,-4,13,-4,-4,1,2,1800,1,-4,-4,-4,-4,-4,-4,-4,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,75000,62500,137500,0,16
445,-4,-4,6,3,8932,17,12,-4,8,-4,-4,1,2,-2,-3,0,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,3,26000,34000,60060,0,12
445,-4,-4,-4,-4,8933,20,-2,1,-2,1,11,1,1,5480,0,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,11,-5,-5,-5,-5,-5,11,11,-4,-4,72000,13000,85600,0,13
445,-4,-4,1,1,8934,17,10,1,11,0,-4,1,2,-2,-3,1,1,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,32000,44000,76000,0,12
445,-4,-4,-4,-4,8935,16,10,1,11,1,-4,1,1,-2,-3,1,1,-4,1,11,1,11,11,11,19,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,35000,21000,70000,0,13
445,4,-4,-4,-4,8936,15,-2,-4,-4,-4,-4,1,1,-2,-3,-4,1,-4,-4,-4,-4,17,19,19,19,11,19,19,11,11,11,11,19,11,6,11,11,11,11,11,11,-4,-4,-2,21000,-2,-3,12
445,1,-4,-4,-4,8937,16,8,-4,5,-4,-4,1,1,-2,-3,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,19,19,11,19,19,19,19,19,19,19,19,11,11,16,11,-4,-4,0,-4,2400,1,14
445,-4,-4,-4,3,8938,19,6,-4,6,-4,-4,1,2,1500,1,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,19,11,11,11,11,-4,-4,54000,-4,57000,0,16
445,-4,1,-4,-4,8939,18,4,-4,5,-4,1,1,2,13070,0,-4,-4,3,3,13,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,19000,68000,87000,0,15
445,-4,3,-4,-4,8940,16,6,-4,6,-4,-4,1,2,1500,1,-4,-4,-4,-4,11,17,17,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,25000,65000,120000,0,15
445,-4,-4,-4,-4,8941,15,13,-4,12,-4,-4,1,1,25000,0,-4,-4,-4,-4,-4,17,-4,11,11,11,11,16,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,75000,40000,115000,0,17
445,-4,-4,-4,-4,8942,14,12,-4,12,-4,-4,1,2,15000,0,-4,-4,-4,-4,-4,-4,17,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,100000,-2,-3,13
445,-4,-4,-4,-4,8943,20,3,-4,5,-4,-4,1,1,11000,0,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,40000,-4,40000,0,13
445,-4,-4,-4,-4,8944,15,5,-4,5,-4,-4,1,2,11000,0,-4,-4,-4,-4,-4,-4,-4,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,46000,40000,86120,0,12
445,-4,-4,-4,-4,8945,15,0,-4,-2,-4,-4,1,1,6220,1,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,11,11,19,11,6,11,11,11,11,-5,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8946,16,1,-4,3,-4,-4,1,2,16000,0,-4,-4,-4,-4,-4,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,-2,-4,-2,-3,14
445,-4,-4,-4,-4,8947,15,4,-4,6,-4,-4,1,1,5940,1,-4,-4,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,56000,0,56000,0,12
445,1,-4,-4,-4,8948,14,3,-4,6,-4,-4,1,2,5940,1,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,8000,0,8000,1,9
445,-4,-4,-4,-4,8949,16,6,-4,6,-4,-4,1,2,-3,-3,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,6450,1,12
445,-4,-4,-4,-4,8950,14,-3,-4,-2,-4,-4,1,1,13500,0,-4,-4,-4,-4,-4,-4,-4,5,5,6,19,19,19,3,11,19,5,5,-5,5,11,11,11,11,11,11,-4,-4,50000,-4,51000,0,12
445,-4,-4,-4,-4,8951,20,6,-4,8,-4,-4,1,2,10000,0,1,1,11,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,3,-4,-4,-4,8952,17,8,-4,7,-3,-4,1,1,10200,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,-4,-4,72000,17500,100500,0,13
445,3,-4,-4,-4,8953,15,6,-4,6,-4,-4,1,2,10000,0,-4,-4,-4,-4,-4,-4,11,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8954,15,7,-4,7,-4,-4,1,1,20000,0,-4,-4,-4,-4,1,2,-5,1,1,1,11,-5,-5,-5,-5,-5,11,6,19,-5,-5,-5,-5,-5,11,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8955,17,2,-4,11,1,11,1,2,-3,-3,-5,-5,-5,11,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,60000,60000,0,6
445,-4,-4,-4,-4,8956,21,4,1,3,1,11,1,2,3288,1,1,1,11,-4,-4,11,11,-5,-5,-5,-5,-5,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,-4,-4,-2,-4,-2,-3,14
445,-4,-4,6,-4,8957,17,8,1,14,1,-4,1,1,5400,1,-4,1,-4,16,-4,-4,17,19,19,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,-4,7000,10000,-2,-3,12
445,-4,-4,-4,-4,8958,16,7,-4,-2,-2,-4,1,1,75001,0,-4,1,-4,16,11,17,11,19,11,5,19,5,19,-5,19,5,5,5,5,6,11,11,11,11,11,5,-4,-4,9000,-4,9000,1,12
445,-2,-4,-4,-4,8959,18,-2,-4,-4,-4,-4,2,1,-2,-3,-5,-5,-5,11,11,17,17,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,30000,47000,77000,0,12
445,3,3,-4,-4,8960,20,12,1,-4,-4,-4,2,2,-3,-3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,5000,-4,12541,1,12
445,-4,-4,-4,-4,8961,21,-2,1,12,1,11,1,2,15230,0,1,1,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,3,3,-4,-4,8962,19,14,-4,12,1,-4,2,2,12000,0,-4,1,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,62000,60000,122000,0,13
445,2,-4,-4,-4,8963,19,10,-4,0,1,-4,1,1,10440,0,-4,1,-4,1,1,11,11,11,11,11,11,11,11,19,19,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,-4,14837,0,12
445,-4,-4,-4,-4,8964,14,10,-4,0,1,-4,1,1,10000,0,-4,1,-4,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,65000,0,75080,0,12
445,-4,-4,-4,-4,8965,17,6,-4,6,-4,-4,1,2,10000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,-5,-5,-5,-5,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,37000,28000,65000,0,12
445,-4,-4,-4,-4,8966,19,-2,1,-2,1,11,1,2,2964,1,-4,0,11,-5,-5,11,11,11,11,-5,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,-4,-4,11000,-4,11000,0,9
445,-4,-4,-2,6,8967,18,1,-4,-2,1,11,1,2,-2,-3,1,1,11,11,-5,11,11,-5,11,-5,-5,11,11,11,11,11,11,-5,-5,11,-5,11,11,11,11,11,-4,-4,-2,-4,-2,-3,9
445,-4,-4,-4,-4,8968,17,2,-4,3,1,-4,1,2,6984,1,-5,-5,-5,-5,-5,-5,11,11,-5,-5,-5,11,-5,11,-5,19,19,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,1,-4,-4,8969,15,5,-4,3,1,-4,1,2,-3,-3,-5,-5,-5,-5,-5,17,-4,18,-5,-5,-5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,0,0,5988,1,11
445,-4,-4,-4,-4,8970,19,11,-4,-2,-2,-4,2,2,-2,-3,-4,-2,-4,-4,-4,11,17,18,19,19,19,19,11,19,11,19,19,19,19,19,19,11,11,11,11,11,-4,-4,31000,-4,31000,0,14
445,-4,-4,-4,-4,8971,17,-3,-4,10,1,-4,2,1,6000,1,1,0,1,1,1,-4,-4,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,60000,-4,60000,0,12
445,-4,-4,-4,-4,8972,16,10,-4,8,1,-4,2,1,6000,1,-4,-2,-4,-4,-4,17,-4,18,19,19,19,19,19,19,11,19,19,19,19,19,11,19,11,19,-2,11,-4,-4,22000,-4,34400,0,12
445,-4,1,-4,-4,8973,15,11,-4,9,1,-4,1,1,4488,1,-4,0,-4,-4,-4,-4,-4,11,19,11,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8974,15,12,-4,14,-4,-4,2,2,28000,0,-4,-4,-4,-4,-4,-4,-4,19,19,19,19,11,19,11,11,19,16,19,11,11,11,11,11,11,11,11,-4,-4,23000,-4,23000,0,13
445,1,-4,-4,-4,8975,14,12,-4,14,-4,-4,2,1,28000,0,-4,-4,-4,-4,-4,-4,-4,11,19,19,11,11,19,19,19,19,19,19,19,19,19,19,19,11,11,11,-4,-4,50000,-4,-2,-3,12
445,-4,-4,-4,-4,8976,18,12,-4,11,1,-4,2,1,-3,-3,-4,1,-4,-4,-5,-4,17,19,11,11,11,11,11,11,11,11,11,11,11,11,-5,11,-5,-5,11,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8977,19,12,-4,16,-4,-4,2,2,30000,0,-4,-4,-4,-4,-4,-4,-4,19,19,11,19,19,19,19,19,19,11,11,11,19,11,11,11,11,11,11,-4,-4,47000,58000,105000,0,15
445,-4,-4,-4,-4,8978,17,14,-4,16,-4,-4,2,1,30000,0,-4,-4,-4,3,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,1,-4,-4,-4,8979,17,12,-4,12,-4,-4,2,1,8000,0,-4,0,-4,-4,-4,-4,17,19,19,19,19,11,11,11,19,19,11,11,19,11,19,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,3,3,8980,19,13,-4,12,1,-4,2,1,30000,0,-4,1,-4,-4,-4,-4,17,11,11,11,11,11,11,-5,11,11,11,16,11,11,-5,-5,-5,-5,-5,5,3,3,17000,-4,17000,0,12
445,-2,-4,-4,1,8981,19,14,-4,12,0,-4,2,2,10000,0,-4,0,-4,-4,-4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,11,11,11,-4,-4,43000,-4,43000,0,18
445,-4,-4,-4,-4,8982,15,-3,-4,-2,-2,-4,2,2,17000,0,-4,1,-4,-4,-4,-4,-4,19,19,19,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,11,-4,-4,20000,-4,23800,0,15
445,-4,-4,-4,-4,8983,15,12,-4,12,-4,-4,2,1,-3,-3,-4,-4,-4,-4,-4,1,1,-5,1,1,11,11,19,19,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,66000,-4,66000,0,12
445,-4,-2,-4,-4,8984,17,10,-4,9,-4,-4,2,1,15840,0,-4,-4,-4,-4,-4,-4,-4,19,11,19,19,11,11,11,11,11,-5,11,11,-5,-5,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8985,17,11,-4,9,-4,-4,2,2,-1,-3,-4,-4,-4,-4,-4,-4,-4,19,11,11,11,11,11,11,-5,-5,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,-4,-4,8986,20,12,-4,-2,-4,-4,2,1,18000,0,-4,-4,-4,11,11,-4,-4,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,90000,40000,130000,0,14
445,-4,-4,6,-4,8987,16,12,-4,-2,-4,-4,2,1,18000,0,-4,-4,-4,-4,3,-4,11,11,19,19,11,19,11,11,11,11,11,11,11,11,11,-5,11,11,11,11,6,-4,0,-4,0,1,12
445,-4,-4,-4,-4,8988,15,12,-4,-2,-4,-4,2,1,18000,0,-4,-4,-4,-4,-4,-4,-4,11,11,11,11,6,11,6,11,11,11,11,5,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,3,1,-4,-4,8989,19,11,0,12,-4,-4,2,1,-2,-3,0,1,11,-4,11,11,17,19,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,11,11,11,11,-4,-4,-2,-4,-2,-3,12
445,1,-4,-4,-4,8990,21,-2,-4,-2,1,-4,2,1,-2,-3,-4,1,-4,-4,-4,17,17,19,19,11,19,19,11,19,19,19,-5,19,19,19,19,19,19,11,19,-5,-5,-5,-5,-5,-5,-5,-5
445,3,-4,-4,-4,8991,19,-2,-4,-2,1,-4,2,1,-2,-3,-4,1,-4,-4,-4,17,11,19,19,11,11,11,11,11,11,11,11,19,19,19,19,11,11,19,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,-4,-4,3,-4,8992,18,9,-4,10,1,-4,2,1,-2,-3,-4,1,-4,-4,11,11,11,11,19,-5,6,5,11,19,19,11,11,11,-5,11,19,16,5,11,19,11,-4,-4,0,-4,10020,1,8
445,-4,-4,4,-4,8993,18,-2,-4,-2,1,-4,2,1,-2,-3,-4,1,-4,-4,11,-5,-5,-5,-5,-5,-5,-5,19,19,19,19,19,19,-5,11,11,6,19,19,11,11,-4,-4,0,-4,8400,1,12
445,-4,-4,-4,-4,8994,18,12,-4,11,-4,-4,2,1,15000,0,-4,-4,-4,-4,-4,17,-4,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,93000,-4,93000,0,15
445,-4,-4,-4,1,8995,20,11,-4,-2,-4,-4,2,1,30000,0,-4,-4,-4,-4,11,17,-4,19,19,19,19,19,5,5,19,5,19,5,19,5,5,-5,19,19,-5,5,-4,1,50000,-4,160000,0,12
445,-4,-4,-4,-4,8996,18,12,-4,12,-4,-4,2,2,30000,0,-4,-4,-4,-4,-4,-4,-4,19,19,11,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,-4,-4,11900,58000,-2,-3,15
